episode,timestep,reward
2911,18413,45.126
2912,18418,45.339
2913,18423,45.037
2914,18431,73.01
2915,18438,63.598
2916,18443,45.092
2917,18451,73.298
2918,18456,45.225
2919,18464,73.153
2920,18470,54.703
2921,18478,72.957
2922,18482,36.182
2923,18490,72.805
2924,18496,54.513
2925,18500,36.011
2926,18510,91.789
2927,18518,73.246
2928,18523,45.583
2929,18532,82.08
2930,18540,72.806
2931,18546,54.051
2932,18550,35.794
2933,18554,35.606
2934,18563,82.862
2935,18569,54.118
2936,18577,72.784
2937,18585,73.21
2938,18590,45.321
2939,18596,54.032
2940,18605,82.348
2941,18612,64.175
2942,18617,45.076
2943,18621,36.001
2944,18629,73.071
2945,18636,63.967
2946,18644,73.393
2947,18648,35.402
2948,18653,45.442
2949,18659,54.778
2950,18665,54.39
2951,18671,54.794
2952,18676,44.926
2953,18682,54.606
2954,18688,54.171
2955,18696,73.204
2956,18704,72.788
2957,18712,73.414
2958,18723,100.686
2959,18730,64.088
2960,18735,45.172
2961,18744,82.78
2962,18749,45.093
2963,18754,45.228
2964,18762,72.992
2965,18767,44.986
2966,18773,54.178
2967,18778,45.07
2968,18783,45.299
2969,18787,36.216
2970,18795,73.451
2971,18805,91.951
2972,18814,82.75
2973,18819,45.585
2974,18828,82.427
2975,18833,45.215
2976,18840,63.523
2977,18849,82.859
2978,18856,63.583
2979,18861,44.823
2980,18869,72.969
2981,18873,35.58
2982,18878,45.546
2983,18882,36.103
2984,18889,63.887
2985,18894,45.424
2986,18901,63.973
2987,18912,101.234
2988,18917,45.066
2989,18927,92.25
2990,18932,45.108
2991,18939,63.879
2992,18945,54.187
2993,18951,54.292
2994,18957,54.165
2995,18965,73.517
2996,18970,44.963
2997,18974,36.012
2998,18980,54.901
2999,18988,73.178
3000,18993,45.322
3001,18998,45.322
3002,19003,45.427
3003,19008,45.347
3004,19016,73.109
3005,19029,119.298
3006,19034,45.27
3007,19041,63.812
3008,19046,44.76
3009,19054,73.061
3010,19062,73.127
3011,19066,36.001
3012,19071,45.155
3013,19077,54.866
3014,19081,35.944
3015,19088,63.793
3016,19094,54.22
3017,19101,63.514
3018,19106,45.241
3019,19112,54.403
3020,19117,45.017
3021,19128,100.893
3022,19135,63.848
3023,19145,91.472
3024,19150,44.915
3025,19157,63.712
3026,19162,45.426
3027,19167,45.326
3028,19172,45.182
3029,19177,44.734
3030,19183,54.487
3031,19187,35.999
3032,19195,73.014
3033,19201,54.673
3034,19205,35.964
3035,19213,72.847
3036,19218,44.872
3037,19222,35.838
3038,19226,35.698
3039,19230,35.893
3040,19235,45.129
3041,19242,63.628
3042,19249,63.961
3043,19254,45.459
3044,19261,64.118
3045,19271,92.358
3046,19277,54.351
3047,19283,54.34
3048,19287,36.045
3049,19292,45.259
3050,19299,63.6
3051,19309,91.391
3052,19314,45.072
3053,19321,64.266
3054,19328,63.73
3055,19336,72.996
3056,19340,36.175
3057,19346,54.448
3058,19353,64.033
3059,19358,45.066
3060,19362,36.083
3061,19368,54.433
3062,19372,36.16
3063,19381,82.321
3064,19385,35.572
3065,19393,72.962
3066,19400,63.873
3067,19407,63.384
3068,19412,45.281
3069,19417,45.203
3070,19422,45.3
3071,19428,54.988
3072,19438,92.316
3073,19442,36.068
3074,19446,36.012
3075,19452,54.554
3076,19459,63.801
3077,19463,36.169
3078,19474,101.314
3079,19480,54.523
3080,19485,45.481
3081,19490,45.463
3082,19496,54.607
3083,19502,54.703
3084,19507,45.55
3085,19513,54.74
3086,19521,72.692
3087,19527,54.79
3088,19533,54.335
3089,19539,54.279
3090,19549,92.049
3091,19555,54.81
3092,19560,45.0
3093,19564,35.933
3094,19570,54.571
3095,19575,44.993
3096,19581,54.197
3097,19585,35.912
3098,19592,63.763
3099,19598,54.662
3100,19609,101.38
3101,19618,82.564
3102,19625,63.981
3103,19638,119.655
3104,19644,53.991
3105,19649,44.996
3106,19656,63.594
3107,19666,91.351
3108,19674,73.398
3109,19680,54.205
3110,19686,54.389
3111,19692,54.502
3112,19696,35.987
3113,19704,72.914
3114,19709,44.982
3115,19718,82.276
3116,19724,54.716
3117,19728,35.759
3118,19738,92.396
3119,19745,63.587
3120,19753,73.134
3121,19757,35.81
3122,19762,45.332
3123,19767,45.194
3124,19771,35.537
3125,19780,82.431
3126,19785,45.193
3127,19790,44.683
3128,19796,54.267
3129,19808,110.504
3130,19816,73.144
3131,19821,45.119
3132,19825,36.109
3133,19836,101.29
3134,19841,44.782
3135,19845,36.249
3136,19859,128.672
3137,19863,36.172
3138,19868,45.215
3139,19873,45.45
3140,19878,44.91
3141,19890,110.126
3142,19897,63.428
3143,19903,54.309
3144,19909,54.27
3145,19916,64.098
3146,19924,73.227
3147,19929,45.502
3148,19937,73.029
3149,19945,73.427
3150,19952,63.731
3151,19961,82.324
3152,19965,36.071
3153,19975,91.973
3154,19985,91.022
3155,19989,36.061
3156,19993,35.827
3157,20000,63.318
3158,20005,45.096
3159,20014,82.597
3160,20024,91.878
3161,20030,54.24
3162,20037,63.628
3163,20043,54.402
3164,20048,45.316
3165,20059,101.513
3166,20066,63.637
3167,20072,54.486
3168,20080,73.574
3169,20088,73.25
3170,20094,54.475
3171,20100,54.5
3172,20106,54.707
3173,20112,54.743
3174,20118,54.822
3175,20124,54.76
3176,20130,54.389
3177,20135,45.352
3178,20140,45.126
3179,20144,35.905
3180,20148,35.939
3181,20153,45.258
3182,20158,45.395
3183,20167,82.085
3184,20172,45.277
3185,20180,73.592
3186,20184,36.09
3187,20190,54.059
3188,20195,45.523
3189,20200,45.435
3190,20206,54.417
3191,20210,36.172
3192,20215,45.655
3193,20220,45.086
3194,20224,36.049
3195,20233,82.513
3196,20242,82.637
3197,20249,63.906
3198,20260,101.648
3199,20268,73.072
3200,20275,64.01
3201,20281,54.266
3202,20288,64.033
3203,20295,63.501
3204,20302,63.899
3205,20310,72.684
3206,20316,54.728
3207,20321,44.716
3208,20333,110.606
3209,20339,54.487
3210,20356,156.917
3211,20361,45.421
3212,20365,35.8
3213,20371,54.14
3214,20380,82.84
3215,20386,54.637
3216,20392,54.467
3217,20399,64.04
3218,20405,54.561
3219,20410,45.079
3220,20421,101.136
3221,20429,72.878
3222,20433,36.154
3223,20437,36.073
3224,20444,64.357
3225,20451,63.132
3226,20458,63.811
3227,20464,54.494
3228,20468,35.677
3229,20475,63.492
3230,20483,73.201
3231,20490,63.837
3232,20496,54.512
3233,20501,45.366
3234,20509,73.598
3235,20516,63.654
3236,20523,64.009
3237,20527,36.254
3238,20532,45.01
3239,20538,54.077
3240,20542,36.191
3241,20547,44.804
3242,20555,72.754
3243,20561,54.197
3244,20569,73.003
3245,20573,36.02
3246,20580,64.033
3247,20587,63.904
3248,20592,45.267
3249,20602,91.19
3250,20607,45.197
3251,20613,54.249
3252,20618,45.667
3253,20624,54.408
3254,20633,82.593
3255,20640,63.964
3256,20648,73.473
3257,20652,35.953
3258,20663,101.259
3259,20675,110.181
3260,20683,72.784
3261,20688,45.037
3262,20707,175.528
3263,20711,35.646
3264,20716,45.041
3265,20721,45.151
3266,20725,36.086
3267,20731,54.334
3268,20736,44.824
3269,20740,35.946
3270,20744,36.118
3271,20752,73.149
3272,20760,73.266
3273,20767,63.827
3274,20772,45.349
3275,20776,36.055
3276,20783,63.468
3277,20797,129.186
3278,20807,92.145
3279,20815,73.054
3280,20823,73.141
3281,20828,44.827
3282,20832,35.808
3283,20838,54.551
3284,20844,54.752
3285,20849,44.986
3286,20854,44.878
3287,20858,36.13
3288,20865,63.855
3289,20871,54.547
3290,20875,36.262
3291,20880,45.334
3292,20889,82.26
3293,20894,44.878
3294,20902,73.345
3295,20908,54.528
3296,20915,63.886
3297,20921,54.29
3298,20926,45.346
3299,20935,82.754
3300,20939,35.936
3301,20945,54.842
3302,20949,35.881
3303,20953,36.346
3304,20959,54.222
3305,20963,36.01
3306,20970,63.74
3307,20975,44.899
3308,20981,54.903
3309,20987,54.508
3310,20994,64.174
3311,21000,54.255
3312,21006,54.25
3313,21010,35.995
3314,21014,36.091
3315,21019,45.357
3316,21026,63.775
3317,21033,63.763
3318,21038,45.291
3319,21046,73.107
3320,21050,35.799
3321,21055,45.295
3322,21059,36.043
3323,21064,45.654
3324,21070,54.376
3325,21079,82.638
3326,21089,91.781
3327,21093,35.895
3328,21104,101.317
3329,21110,54.582
3330,21115,45.298
3331,21121,54.356
3332,21125,35.807
3333,21132,64.116
3334,21142,91.677
3335,21147,45.131
3336,21152,45.33
3337,21161,82.861
3338,21166,44.923
3339,21171,45.225
3340,21176,45.313
3341,21183,63.45
3342,21187,35.91
3343,21192,45.349
3344,21198,54.37
3345,21202,36.115
3346,21207,45.463
3347,21212,45.268
3348,21218,54.776
3349,21222,36.109
3350,21229,63.502
3351,21236,64.134
3352,21242,54.254
3353,21246,36.038
3354,21254,73.31
3355,21258,36.256
3356,21263,45.549
3357,21269,54.171
3358,21273,35.967
3359,21279,54.739
3360,21284,45.334
3361,21289,45.177
3362,21297,73.359
3363,21307,91.474
3364,21313,54.398
3365,21319,54.191
3366,21328,82.797
3367,21333,45.239
3368,21342,82.311
3369,21350,73.313
3370,21354,35.951
3371,21367,120.256
3372,21376,82.435
3373,21381,45.484
3374,21387,54.108
3375,21395,73.42
3376,21404,82.622
3377,21410,54.203
3378,21415,45.092
3379,21422,63.968
3380,21426,36.143
3381,21436,91.774
3382,21440,35.915
3383,21448,73.207
3384,21456,73.06
3385,21465,82.106
3386,21469,36.046
3387,21476,64.338
3388,21480,35.899
3389,21486,54.801
3390,21494,73.37
3391,21501,64.023
3392,21508,64.258
3393,21513,45.558
3394,21521,73.146
3395,21528,63.893
3396,21536,72.77
3397,21544,72.948
3398,21549,45.342
3399,21556,63.893
3400,21561,45.712
3401,21569,73.372
3402,21574,45.407
3403,21579,45.001
3404,21584,45.287
3405,21589,44.803
3406,21593,36.213
3407,21602,82.333
3408,21611,82.274
3409,21616,45.574
3410,21624,72.776
3411,21629,45.341
3412,21639,91.686
3413,21645,54.722
3414,21650,45.044
3415,21661,101.512
3416,21667,54.923
3417,21672,44.973
3418,21679,63.354
3419,21684,45.332
3420,21689,45.33
3421,21696,63.752
3422,21701,44.95
3423,21706,45.399
3424,21711,45.218
3425,21717,54.788
3426,21723,54.381
3427,21728,44.797
3428,21734,54.523
3429,21740,54.941
3430,21746,54.617
3431,21751,45.148
3432,21757,54.374
3433,21764,63.475
3434,21773,82.92
3435,21778,45.152
3436,21785,64.125
3437,21790,45.312
3438,21794,35.717
3439,21800,54.453
3440,21805,45.495
3441,21816,101.19
3442,21825,82.195
3443,21832,64.022
3444,21838,54.276
3445,21844,54.801
3446,21848,35.795
3447,21857,82.412
3448,21864,64.084
3449,21870,54.249
3450,21876,54.185
3451,21882,54.094
3452,21889,63.738
3453,21895,54.409
3454,21904,82.485
3455,21910,54.482
3456,21919,82.328
3457,21927,73.068
3458,21932,45.232
3459,21937,45.299
3460,21941,36.104
3461,21946,45.654
3462,21955,82.333
3463,21960,44.95
3464,21967,63.956
3465,21972,44.748
3466,21978,54.667
3467,21983,45.487
3468,21989,54.497
3469,21995,54.593
3470,22000,44.99
3471,22006,54.82
3472,22011,44.878
3473,22017,54.645
3474,22026,82.17
3475,22030,35.974
3476,22036,54.303
3477,22042,54.311
3478,22055,120.117
3479,22065,92.039
3480,22071,54.528
3481,22075,35.931
3482,22080,45.574
3483,22087,63.475
3484,22092,45.367
3485,22098,54.405
3486,22103,45.383
3487,22107,35.928
3488,22114,63.833
3489,22123,82.997
3490,22129,54.142
3491,22134,45.13
3492,22140,54.314
3493,22145,44.78
3494,22151,54.433
3495,22156,45.034
3496,22162,54.543
3497,22166,36.206
3498,22172,54.399
3499,22176,35.957
3500,22180,36.137
3501,22185,45.28
3502,22192,63.72
3503,22197,45.034
3504,22204,64.348
3505,22209,45.579
3506,22216,63.808
3507,22221,45.377
3508,22227,54.369
3509,22235,73.517
3510,22241,54.549
3511,22247,54.587
3512,22251,36.255
3513,22256,45.469
3514,22262,54.463
3515,22268,54.285
3516,22272,35.62
3517,22278,54.541
3518,22283,45.103
3519,22289,54.322
3520,22295,54.625
3521,22302,63.713
3522,22310,73.258
3523,22317,64.312
3524,22325,73.386
3525,22332,63.989
3526,22338,54.089
3527,22342,36.031
3528,22347,45.418
3529,22353,54.072
3530,22359,54.863
3531,22364,45.272
3532,22368,35.932
3533,22374,54.188
3534,22380,54.855
3535,22384,35.909
3536,22393,82.326
3537,22401,73.083
3538,22407,54.391
3539,22411,36.077
3540,22422,100.886
3541,22428,54.561
3542,22433,45.422
3543,22437,35.702
3544,22444,63.542
3545,22448,35.988
3546,22454,54.838
3547,22459,45.498
3548,22464,45.198
3549,22468,35.83
3550,22478,92.012
3551,22486,73.002
3552,22492,54.626
3553,22498,54.745
3554,22505,64.007
3555,22510,44.996
3556,22515,45.1
3557,22522,64.045
3558,22529,63.638
3559,22535,54.011
3560,22544,82.125
3561,22551,63.725
3562,22558,63.668
3563,22562,36.209
3564,22567,45.096
3565,22572,45.276
3566,22576,35.852
3567,22580,36.099
3568,22584,36.26
3569,22590,54.318
3570,22597,64.464
3571,22602,45.227
3572,22608,54.576
3573,22614,54.31
3574,22624,92.073
3575,22630,54.565
3576,22634,35.97
3577,22641,64.069
3578,22647,54.541
3579,22655,73.05
3580,22661,54.387
3581,22667,54.489
3582,22672,44.961
3583,22680,72.369
3584,22685,45.084
3585,22694,82.327
3586,22704,91.921
3587,22710,55.002
3588,22716,54.469
3589,22721,44.878
3590,22727,54.793
3591,22735,73.515
3592,22744,82.411
3593,22749,45.605
3594,22754,45.045
3595,22762,73.501
3596,22766,36.069
3597,22772,54.758
3598,22777,45.28
3599,22781,36.262
3600,22789,72.939
3601,22796,63.545
3602,22801,45.656
3603,22809,72.745
3604,22817,73.029
3605,22822,44.865
3606,22831,82.288
3607,22836,45.055
3608,22841,45.279
3609,22846,45.055
3610,22852,54.929
3611,22857,45.104
3612,22863,54.377
3613,22869,54.376
3614,22875,54.366
3615,22886,101.34
3616,22892,54.503
3617,22901,82.812
3618,22910,82.86
3619,22918,73.188
3620,22922,35.904
3621,22929,63.392
3622,22936,64.108
3623,22944,73.131
3624,22948,36.112
3625,22952,36.193
3626,22959,64.008
3627,22964,45.066
3628,22970,54.858
3629,22975,45.295
3630,22982,63.527
3631,22988,54.199
3632,22993,45.131
3633,23003,92.139
3634,23010,64.1
3635,23016,54.759
3636,23024,73.041
3637,23030,54.24
3638,23035,45.628
3639,23039,35.672
3640,23043,35.819
3641,23047,35.721
3642,23054,63.352
3643,23059,45.058
3644,23064,45.263
3645,23072,72.983
3646,23076,35.784
3647,23080,35.972
3648,23085,44.993
3649,23090,44.769
3650,23095,45.406
3651,23103,72.813
3652,23110,63.957
3653,23117,63.732
3654,23123,54.807
3655,23129,54.744
3656,23133,35.978
3657,23137,35.964
3658,23141,35.907
3659,23146,44.881
3660,23152,54.357
3661,23156,35.766
3662,23165,82.226
3663,23173,73.161
3664,23182,82.809
3665,23189,63.434
3666,23195,53.966
3667,23199,36.26
3668,23204,45.245
3669,23208,35.923
3670,23213,45.231
3671,23220,63.598
3672,23225,45.168
3673,23229,35.821
3674,23235,54.045
3675,23239,36.159
3676,23245,54.495
3677,23251,54.413
3678,23256,45.503
3679,23265,82.521
3680,23273,72.852
3681,23280,63.775
3682,23288,73.279
3683,23298,91.605
3684,23310,110.183
3685,23315,45.17
3686,23325,92.047
3687,23329,36.282
3688,23336,64.266
3689,23341,45.16
3690,23346,45.169
3691,23354,73.335
3692,23366,109.775
3693,23377,100.913
3694,23383,54.417
3695,23387,35.759
3696,23397,91.706
3697,23404,63.827
3698,23409,44.658
3699,23414,44.902
3700,23421,64.284
3701,23425,35.979
3702,23430,45.239
3703,23434,35.682
3704,23441,64.107
3705,23445,36.285
3706,23453,72.788
3707,23462,82.956
3708,23469,63.368
3709,23474,45.019
3710,23481,63.66
3711,23485,36.11
3712,23489,36.229
3713,23494,44.94
3714,23500,54.855
3715,23506,54.409
3716,23510,35.576
3717,23514,35.804
3718,23519,44.609
3719,23534,138.111
3720,23542,73.329
3721,23547,45.184
3722,23561,129.628
3723,23566,45.199
3724,23573,63.673
3725,23578,45.466
3726,23584,54.777
3727,23589,44.908
3728,23597,72.967
3729,23605,73.265
3730,23612,63.864
3731,23618,54.629
3732,23627,82.633
3733,23635,72.797
3734,23639,35.633
3735,23645,54.472
3736,23654,82.708
3737,23661,64.219
3738,23668,63.944
3739,23674,54.6
3740,23683,82.453
3741,23689,54.529
3742,23694,45.513
3743,23700,54.524
3744,23709,82.538
3745,23714,45.406
3746,23722,72.962
3747,23730,73.049
3748,23734,35.857
3749,23739,45.427
3750,23744,45.271
3751,23751,63.919
3752,23756,45.323
3753,23765,82.655
3754,23772,63.808
3755,23778,54.198
3756,23785,63.745
3757,23792,63.532
3758,23799,63.9
3759,23806,63.318
3760,23811,45.27
3761,23815,36.009
3762,23821,54.886
3763,23827,54.732
3764,23836,82.635
3765,23840,36.09
3766,23845,45.526
3767,23857,110.281
3768,23862,45.467
3769,23870,73.496
3770,23878,73.229
3771,23884,54.495
3772,23890,54.754
3773,23898,73.393
3774,23904,54.202
3775,23910,54.12
3776,23914,35.636
3777,23919,44.97
3778,23926,63.315
3779,23934,73.589
3780,23939,45.613
3781,23950,101.089
3782,23956,54.272
3783,23967,100.897
3784,23973,54.788
3785,23977,35.7
3786,23981,35.944
3787,23985,36.062
3788,23992,63.455
3789,23997,45.307
3790,24006,82.714
3791,24014,72.832
3792,24019,44.984
3793,24026,63.772
3794,24033,63.684
3795,24037,36.195
3796,24041,36.202
3797,24045,36.11
3798,24050,45.245
3799,24056,54.036
3800,24061,45.276
3801,24069,73.079
3802,24074,45.334
3803,24080,54.423
3804,24088,73.014
3805,24095,63.835
3806,24102,63.448
3807,24111,82.728
3808,24117,54.813
3809,24124,63.914
3810,24131,64.124
3811,24136,45.215
3812,24143,63.416
3813,24148,44.855
3814,24152,36.139
3815,24158,54.651
3816,24165,63.541
3817,24171,54.553
3818,24177,54.426
3819,24182,45.243
3820,24189,63.399
3821,24194,45.264
3822,24200,54.664
3823,24205,45.444
3824,24211,54.558
3825,24217,54.782
3826,24221,35.981
3827,24230,82.745
3828,24237,63.766
3829,24242,45.217
3830,24249,64.105
3831,24256,63.602
3832,24261,45.037
3833,24267,54.706
3834,24271,36.179
3835,24275,35.852
3836,24281,54.587
3837,24286,45.571
3838,24293,63.839
3839,24302,82.175
3840,24312,91.911
3841,24318,54.667
3842,24322,36.199
3843,24326,36.109
3844,24332,54.665
3845,24342,91.84
3846,24350,72.784
3847,24357,63.75
3848,24362,45.205
3849,24367,45.365
3850,24377,91.723
3851,24383,54.908
3852,24393,91.42
3853,24403,91.808
3854,24411,73.067
3855,24423,109.995
3856,24427,35.737
3857,24434,64.205
3858,24440,54.21
3859,24447,63.829
3860,24453,54.649
3861,24458,45.511
3862,24465,62.997
3863,24472,63.768
3864,24477,45.386
3865,24482,45.246
3866,24488,54.34
3867,24495,63.68
3868,24505,91.491
3869,24509,36.239
3870,24523,129.045
3871,24527,35.985
3872,24531,36.141
3873,24545,129.425
3874,24550,45.0
3875,24556,54.763
3876,24562,54.439
3877,24573,101.043
3878,24577,36.083
3879,24584,64.169
3880,24589,45.309
3881,24595,54.379
3882,24599,36.098
3883,24604,45.083
3884,24611,63.408
3885,24617,54.483
3886,24623,54.111
3887,24630,63.857
3888,24640,91.457
3889,24646,54.382
3890,24653,63.63
3891,24657,35.767
3892,24662,45.577
3893,24668,54.401
3894,24673,45.156
3895,24681,73.587
3896,24688,63.649
3897,24698,91.422
3898,24710,110.973
3899,24717,63.986
3900,24723,54.521
3901,24727,36.308
3902,24734,63.46
3903,24738,35.883
3904,24743,44.955
3905,24750,64.213
3906,24757,63.371
3907,24763,54.739
3908,24769,54.76
3909,24775,54.907
3910,24783,72.973
3911,24787,36.033
3912,24792,45.433
3913,24798,54.884
3914,24804,54.329
3915,24809,45.424
3916,24816,63.385
3917,24820,35.938
3918,24825,44.865
3919,24832,63.556
3920,24845,120.048
3921,24853,73.151
3922,24861,73.147
3923,24868,63.574
3924,24873,45.128
3925,24881,73.413
3926,24886,44.839
3927,24892,54.813
3928,24896,36.036
3929,24903,63.551
3930,24908,45.304
3931,24912,36.233
3932,24919,63.699
3933,24925,54.67
3934,24931,54.046
3935,24935,36.098
3936,24945,92.317
3937,24951,54.315
3938,24958,63.755
3939,24966,73.154
3940,24974,73.231
3941,24981,63.752
3942,24986,45.388
3943,24990,35.834
3944,24998,72.787
3945,25003,45.294
3946,25012,82.777
3947,25017,44.91
3948,25021,35.596
3949,25025,35.44
3950,25029,35.334
3951,25033,35.788
3952,25037,35.181
3953,25041,35.515
3954,25044,26.831
3955,25048,35.414
3956,25052,35.441
3957,25055,26.941
3958,25058,26.957
3959,25062,35.314
3960,25065,26.915
3961,25068,26.856
3962,25072,35.198
3963,25076,35.367
3964,25080,35.347
3965,25084,35.203
3966,25088,35.205
3967,25092,35.597
3968,25096,35.671
3969,25100,35.44
3970,25104,35.288
3971,25107,26.97
3972,25111,35.346
3973,25114,26.825
3974,25118,35.449
3975,25122,35.206
3976,25126,35.517
3977,25130,35.236
3978,25133,26.892
3979,25137,35.519
3980,25140,26.805
3981,25144,35.296
3982,25148,35.486
3983,25152,35.282
3984,25156,35.426
3985,25160,35.451
3986,25164,35.171
3987,25167,26.934
3988,25171,35.344
3989,25175,35.288
3990,25178,26.929
3991,25182,35.342
3992,25185,26.954
3993,25189,35.344
3994,25193,35.377
3995,25197,35.333
3996,25201,35.353
3997,25204,26.935
3998,25207,26.835
3999,25210,27.016
4000,25214,35.471
4001,25217,26.92
4002,25220,26.782
4003,25224,35.273
4004,25228,35.362
4005,25231,26.983
4006,25234,26.948
4007,25238,35.524
4008,25242,35.252
4009,25245,26.934
4010,25249,35.729
4011,25252,26.876
4012,25255,26.986
4013,25259,35.502
4014,25263,35.264
4015,25267,35.711
4016,25270,26.866
4017,25273,26.803
4018,25277,35.67
4019,25281,35.559
4020,25284,26.988
4021,25288,35.17
4022,25292,35.474
4023,25295,26.881
4024,25298,26.836
4025,25301,26.84
4026,25305,35.407
4027,25308,26.972
4028,25311,26.926
4029,25315,35.245
4030,25318,26.918
4031,25322,35.5
4032,25325,26.846
4033,25328,26.802
4034,25331,26.893
4035,25335,35.27
4036,25339,35.594
4037,25343,35.561
4038,25347,35.359
4039,25351,35.482
4040,25355,35.197
4041,25359,35.394
4042,25363,35.35
4043,25367,35.357
4044,25370,26.995
4045,25373,26.884
4046,25377,35.415
4047,25381,35.371
4048,25385,35.496
4049,25388,26.949
4050,25392,35.348
4051,25396,35.503
4052,25400,35.311
4053,25404,35.286
4054,25408,35.498
4055,25411,26.936
4056,25414,26.975
4057,25417,26.929
4058,25420,26.999
4059,25424,35.601
4060,25428,35.384
4061,25432,35.384
4062,25436,35.477
4063,25440,35.198
4064,25444,35.366
4065,25448,35.331
4066,25451,26.902
4067,25455,35.203
4068,25459,35.746
4069,25463,35.275
4070,25467,35.329
4071,25471,35.211
4072,25475,35.719
4073,25479,35.23
4074,25483,35.394
4075,25486,26.955
4076,25489,26.986
4077,25492,26.821
4078,25495,26.84
4079,25499,35.535
4080,25503,35.298
4081,25507,35.491
4082,25511,35.352
4083,25515,35.236
4084,25518,26.941
4085,25521,26.78
4086,25524,26.931
4087,25528,35.278
4088,25531,26.963
4089,25535,35.373
4090,25539,35.393
4091,25543,35.545
4092,25547,35.243
4093,25551,35.323
4094,25555,35.317
4095,25559,35.575
4096,25562,26.971
4097,25566,35.512
4098,25570,35.716
4099,25574,35.19
4100,25577,26.947
4101,25581,35.501
4102,25584,26.879
4103,25588,35.296
4104,25592,35.438
4105,25596,35.244
4106,25600,35.37
4107,25604,35.316
4108,25607,26.996
4109,25611,35.269
4110,25615,35.337
4111,25619,35.194
4112,25622,26.92
4113,25626,35.266
4114,25630,35.578
4115,25634,35.286
4116,25637,26.874
4117,25641,35.62
4118,25644,26.857
4119,25648,35.45
4120,25651,26.9
4121,25655,35.367
4122,25658,26.858
4123,25661,26.975
4124,25665,35.183
4125,25669,35.319
4126,25673,35.357
4127,25677,35.453
4128,25681,35.245
4129,25684,26.867
4130,25687,26.954
4131,25691,35.345
4132,25694,26.925
4133,25698,35.25
4134,25701,26.883
4135,25704,27.008
4136,25708,35.541
4137,25712,35.414
4138,25716,35.26
4139,25720,35.307
4140,25724,35.23
4141,25728,35.286
4142,25732,35.208
4143,25736,35.529
4144,25740,35.328
4145,25743,26.848
4146,25746,26.92
4147,25750,35.281
4148,25754,35.309
4149,25758,35.399
4150,25761,26.946
4151,25764,26.953
4152,25768,35.208
4153,25772,35.259
4154,25776,35.233
4155,25779,26.892
4156,25783,35.409
4157,25787,35.512
4158,25791,35.188
4159,25795,35.406
4160,25798,26.905
4161,25801,26.93
4162,25805,35.315
4163,25809,35.276
4164,25812,26.869
4165,25815,26.974
4166,25819,35.355
4167,25823,35.187
4168,25827,35.469
4169,25831,35.22
4170,25835,35.289
4171,25838,26.943
4172,25841,26.895
4173,25844,26.956
4174,25848,35.942
4175,25860,110.734
4176,25868,73.074
4177,25877,82.455
4178,25884,63.306
4179,25890,54.415
4180,25896,54.144
4181,25902,54.492
4182,25908,54.308
4183,25915,63.279
4184,25921,54.635
4185,25927,54.374
4186,25934,63.383
4187,25940,54.69
4188,25946,54.343
4189,25952,54.743
4190,25958,54.583
4191,25965,63.388
4192,25972,63.233
4193,25979,63.481
4194,25986,63.657
4195,25994,72.554
4196,26002,73.344
4197,26009,63.752
4198,26017,73.485
4199,26028,101.301
4200,26050,203.713
4201,26073,212.337
4202,26087,129.884
4203,26107,185.213
4204,26122,138.811
4205,26134,111.078
4206,26147,120.309
4207,26163,148.118
4208,26175,110.7
4209,26187,110.901
4210,26198,101.188
4211,26209,101.359
4212,26221,110.953
4213,26233,110.591
4214,26243,92.194
4215,26253,91.861
4216,26263,92.151
4217,26276,120.387
4218,26288,110.91
4219,26299,101.291
4220,26317,166.612
4221,26327,92.498
4222,26340,120.185
4223,26353,120.258
4224,26368,139.144
4225,26382,129.542
4226,26392,92.39
4227,26406,129.309
4228,26420,129.546
4229,26435,138.996
4230,26448,120.307
4231,26462,129.584
4232,26480,166.809
4233,26501,193.878
4234,26529,259.704
4235,26541,111.055
4236,26552,101.773
4237,26568,148.28
4238,26585,157.632
4239,26595,92.099
4240,26608,120.064
4241,26621,120.225
4242,26630,83.076
4243,26644,129.327
4244,26655,101.55
4245,26670,139.042
4246,26684,129.433
4247,26695,101.553
4248,26717,203.34
4249,26746,268.721
4250,26761,138.749
4251,26772,101.284
4252,26795,213.528
4253,26813,166.984
4254,26831,166.963
4255,26843,110.7
4256,26856,119.934
4257,26878,201.417
4258,26890,110.958
4259,26904,129.217
4260,26927,212.592
4261,26948,194.013
4262,26973,230.971
4263,27003,278.09
4264,27025,203.804
4265,27036,101.129
4266,27071,324.997
4267,27107,334.388
4268,27133,241.763
4269,27149,148.121
4270,27178,269.584
4271,27205,250.742
4272,27221,148.144
4273,27240,175.835
4274,27281,381.462
4275,27296,138.457
4276,27311,138.343
4277,27326,138.713
4278,27350,222.71
4279,27381,287.992
4280,27407,241.225
4281,27438,288.157
4282,27457,175.909
4283,27470,119.677
4284,27510,372.96
4285,27525,138.602
4286,27593,633.942
4287,27617,222.571
4288,27635,166.456
4289,27663,260.427
4290,27682,175.976
4291,27708,241.595
4292,27734,241.421
4293,27759,232.111
4294,27804,419.546
4295,27858,503.644
4296,27887,269.46
4297,27916,269.415
4298,27944,260.166
4299,27983,362.671
4300,28015,297.204
4301,28039,222.54
4302,28061,204.104
4303,28078,157.597
4304,28114,334.807
4305,28142,260.253
4306,28179,344.731
4307,28203,222.682
4308,28235,297.252
4309,28260,231.569
